"","iso2Code","Country","Year","Fertility","Population","GDP","Region"
"6259","PT","Portugal",1969,2.849,8757705,795.759371391099,"Europe & Central Asia "
"6260","PT","Portugal",1970,2.759,8680431,921.621252942065,"Europe & Central Asia "
"6261","PT","Portugal",1971,2.799,8643756,1050.33688742719,"Europe & Central Asia "
"6262","PT","Portugal",1972,2.697,8630430,1284.89371431671,"Europe & Central Asia "
"6263","PT","Portugal",1973,2.655,8633100,1724.67087552228,"Europe & Central Asia "
"6264","PT","Portugal",1974,2.599,8754365,1973.73195304641,"Europe & Central Asia "
"6265","PT","Portugal",1975,2.517,9093470,2099.25455334823,"Europe & Central Asia "
"6266","PT","Portugal",1976,2.569,9355810,2144.29218403877,"Europe & Central Asia "
"6267","PT","Portugal",1977,2.448,9455675,2237.12406735268,"Europe & Central Asia "
"6268","PT","Portugal",1978,2.231,9558250,2424.53209881014,"Europe & Central Asia "
"6269","PT","Portugal",1979,2.112,9661265,2718.86402465764,"Europe & Central Asia "
"6270","PT","Portugal",1980,2.19,9766312,3323.4322088741,"Europe & Central Asia "
"6271","PT","Portugal",1981,2.144,9851362,3202.67321616342,"Europe & Central Asia "
"6272","PT","Portugal",1982,2.19,9911771,3038.86246467151,"Europe & Central Asia "
"6273","PT","Portugal",1983,1.946,9957865,2698.99912301052,"Europe & Central Asia "
"6274","PT","Portugal",1984,1.92,9996232,2489.09361947069,"Europe & Central Asia "
"6275","PT","Portugal",1985,1.74,10023613,2669.10518657944,"Europe & Central Asia "
"6276","PT","Portugal",1986,1.63,10032734,3810.42940542435,"Europe & Central Asia "
"6277","PT","Portugal",1987,1.57,10030031,4739.78158970022,"Europe & Central Asia "
"6278","PT","Portugal",1988,1.53,10019610,5548.67591060614,"Europe & Central Asia "
"6279","PT","Portugal",1989,1.48,10005000,5975.58784124471,"Europe & Central Asia "
"6280","PT","Portugal",1990,1.43,9983218,7779.43572051612,"Europe & Central Asia "
"6281","PT","Portugal",1991,1.42,9967878,8832.69313012402,"Europe & Central Asia "
"6282","PT","Portugal",1992,1.48,9969953,10647.6731547063,"Europe & Central Asia "
"6283","PT","Portugal",1993,1.53,9982591,9390.57852798563,"Europe & Central Asia "
"6284","PT","Portugal",1994,1.44,10004081,9831.86526678844,"Europe & Central Asia "
"6285","PT","Portugal",1995,1.38,10030376,11619.32898193,"Europe & Central Asia "
"6286","PT","Portugal",1996,1.43,10057861,12045.7814981627,"Europe & Central Asia "
"6287","PT","Portugal",1997,1.46,10091120,11461.7016265796,"Europe & Central Asia "
"6288","PT","Portugal",1998,1.48,10129290,12129.0802716575,"Europe & Central Asia "
"6289","PT","Portugal",1999,1.5,10171949,12428.6724908551,"Europe & Central Asia "
"6290","PT","Portugal",2000,1.55,10225836,11470.8979211038,"Europe & Central Asia "
"6291","PT","Portugal",2001,1.45,10292999,11690.6725179817,"Europe & Central Asia "
"6292","PT","Portugal",2002,1.47,10368403,12758.5428812628,"Europe & Central Asia "
"6293","PT","Portugal",2003,1.44,10441075,15509.1253830908,"Europe & Central Asia "
"6294","PT","Portugal",2004,1.4,10501970,17653.5739797249,"Europe & Central Asia "
"6295","PT","Portugal",2005,1.4,10549424,18185.6240235086,"Europe & Central Asia "
"6296","PT","Portugal",2006,1.36,10584344,19064.9886697194,"Europe & Central Asia "
"6297","PT","Portugal",2007,1.33,10608335,21845.2352610114,"Europe & Central Asia "
"6298","PT","Portugal",2008,1.37,10622413,23716.3904171952,"Europe & Central Asia "
"6299","PT","Portugal",2009,1.32,10632482,22019.2598836055,"Europe & Central Asia "
"6300","PT","Portugal",2010,1.36,10637346,21381.9039567121,"Europe & Central Asia "
"6301","PT","Portugal",2011,1.35,10556999,22503.9094917031,"Europe & Central Asia "
"6302","PW","Palau",1990,2.7572,15089,5095.63258002518,"East Asia & Pacific "
"6303","PW","Palau",1995,2.8605,17255,5519.38568530861,"East Asia & Pacific "
"6304","PW","Palau",2000,1.535,19174,8261.64652255231,"East Asia & Pacific "
"6305","PY","Paraguay",1965,6.356,2178003,183.714022013767,"Latin America & Caribbean "
"6306","PY","Paraguay",1966,6.276,2237190,188.49558678811,"Latin America & Caribbean "
"6307","PY","Paraguay",1967,6.17,2298083,196.478597395774,"Latin America & Caribbean "
"6308","PY","Paraguay",1968,6.041,2360108,202.114696737126,"Latin America & Caribbean "
"6309","PY","Paraguay",1969,5.894,2422485,211.65412631273,"Latin America & Caribbean "
"6310","PY","Paraguay",1970,5.739,2484736,220.851671294977,"Latin America & Caribbean "
"6311","PY","Paraguay",1971,5.589,2546729,239.148839673204,"Latin America & Caribbean "
"6312","PY","Paraguay",1972,5.456,2608887,267.275557560987,"Latin America & Caribbean "
"6313","PY","Paraguay",1973,5.347,2671997,332.843584683377,"Latin America & Caribbean "
"6314","PY","Paraguay",1974,5.267,2737152,438.272693709742,"Latin America & Caribbean "
"6315","PY","Paraguay",1975,5.217,2805232,481.91714731029,"Latin America & Caribbean "
"6316","PY","Paraguay",1976,5.196,2876352,535.685564779199,"Latin America & Caribbean "
"6317","PY","Paraguay",1977,5.195,2950552,648.134091505364,"Latin America & Caribbean "
"6318","PY","Paraguay",1978,5.203,3028542,776.05962102648,"Latin America & Caribbean "
"6319","PY","Paraguay",1979,5.214,3111140,1007.70903254423,"Latin America & Caribbean "
"6320","PY","Paraguay",1980,5.219,3198848,1280.08910962867,"Latin America & Caribbean "
"6321","PY","Paraguay",1981,5.213,3291955,1585.53710792614,"Latin America & Caribbean "
"6322","PY","Paraguay",1982,5.191,3390101,1494.77847486404,"Latin America & Caribbean "
"6323","PY","Paraguay",1983,5.151,3492295,1499.71080402746,"Latin America & Caribbean "
"6324","PY","Paraguay",1984,5.094,3597135,1130.68384147054,"Latin America & Caribbean "
"6325","PY","Paraguay",1985,5.02,3703512,800.924642363131,"Latin America & Caribbean "
"6326","PY","Paraguay",1986,4.931,3811042,902.565859759915,"Latin America & Caribbean "
"6327","PY","Paraguay",1987,4.835,3919708,963.928022252325,"Latin America & Caribbean "
"6328","PY","Paraguay",1988,4.736,4029203,1013.25893799805,"Latin America & Caribbean "
"6329","PY","Paraguay",1989,4.637,4139286,1111.29567236569,"Latin America & Caribbean "
"6330","PY","Paraguay",1990,4.541,4249747,1340.1272036764,"Latin America & Caribbean "
"6331","PY","Paraguay",1991,4.448,4360358,1601.78768873658,"Latin America & Caribbean "
"6332","PY","Paraguay",1992,4.356,4470934,1600.87892843822,"Latin America & Caribbean "
"6333","PY","Paraguay",1993,4.266,4581390,1582.38735848955,"Latin America & Caribbean "
"6334","PY","Paraguay",1994,4.177,4691695,1677.64145044018,"Latin America & Caribbean "
"6335","PY","Paraguay",1995,4.09,4801834,1887.22298084865,"Latin America & Caribbean "
"6336","PY","Paraguay",1996,4.005,4911701,1992.87207844037,"Latin America & Caribbean "
"6337","PY","Paraguay",1997,3.921,5021271,1984.6022407583,"Latin America & Caribbean "
"6338","PY","Paraguay",1998,3.839,5130723,1758.92700690518,"Latin America & Caribbean "
"6339","PY","Paraguay",1999,3.758,5240321,1601.53355847296,"Latin America & Caribbean "
"6340","PY","Paraguay",2000,3.677,5350253,1531.88890156587,"Latin America & Caribbean "
"6341","PY","Paraguay",2001,3.595,5460621,1403.24605146286,"Latin America & Caribbean "
"6342","PY","Paraguay",2002,3.512,5571371,1135.2953914257,"Latin America & Caribbean "
"6343","PY","Paraguay",2003,3.429,5682350,1159.39777670846,"Latin America & Caribbean "
"6344","PY","Paraguay",2004,3.346,5793330,1386.74604400621,"Latin America & Caribbean "
"6345","PY","Paraguay",2005,3.266,5904170,1479.40376947238,"Latin America & Caribbean "
"6346","PY","Paraguay",2006,3.191,6014781,1772.63532858601,"Latin America & Caribbean "
"6347","PY","Paraguay",2007,3.123,6125285,2259.08273496944,"Latin America & Caribbean "
"6348","PY","Paraguay",2008,3.063,6236005,2967.4063621543,"Latin America & Caribbean "
"6349","PY","Paraguay",2009,3.012,6347383,2513.62827953771,"Latin America & Caribbean "
"6350","PY","Paraguay",2010,2.968,6459721,3100.50163991722,"Latin America & Caribbean "
"6351","PY","Paraguay",2011,2.931,6573097,3956.72948180981,"Latin America & Caribbean "
"6352","QA","Qatar",1970,6.918,109342,2760.06760256132,"Middle East & North Africa "
"6353","QA","Qatar",1971,6.866,119260,3250.88103646946,"Middle East & North Africa "
"6354","QA","Qatar",1972,6.794,130390,3913.33636712023,"Middle East & North Africa "
"6355","QA","Qatar",1973,6.703,142126,5585.7785527898,"Middle East & North Africa "
"6356","QA","Qatar",1974,6.595,153610,15633.1173994085,"Middle East & North Africa "
"6357","QA","Qatar",1975,6.474,164354,15288.8520548204,"Middle East & North Africa "
"6358","QA","Qatar",1976,6.344,173786,18898.5386328044,"Middle East & North Africa "
"6359","QA","Qatar",1977,6.211,182404,19832.7891033208,"Middle East & North Africa "
"6360","QA","Qatar",1978,6.079,192059,21097.6858820958,"Middle East & North Africa "
"6361","QA","Qatar",1979,5.947,205286,27439.7689529791,"Middle East & North Africa "
"6362","QA","Qatar",1980,5.811,223752,34990.0536539331,"Middle East & North Africa "
"6363","QA","Qatar",1981,5.665,248077,34913.6095012034,"Middle East & North Africa "
"6364","QA","Qatar",1982,5.504,277245,27400.6853412612,"Middle East & North Africa "
"6365","QA","Qatar",1983,5.326,309256,20913.3602119063,"Middle East & North Africa "
"6366","QA","Qatar",1984,5.132,341249,19646.6381503391,"Middle East & North Africa "
"6367","QA","Qatar",1985,4.929,371026,16584.5419992289,"Middle East & North Africa "
"6368","QA","Qatar",1986,4.722,398284,12686.9816884744,"Middle East & North Africa "
"6369","QA","Qatar",1987,4.521,423300,12866.5923400434,"Middle East & North Africa "
"6370","QA","Qatar",1988,4.333,445197,13562.9549788941,"Middle East & North Africa "
"6371","QA","Qatar",1989,4.163,463079,14010.378144834,"Middle East & North Africa "
"6372","QA","Qatar",1990,4.016,476517,15446.3307870519,"Middle East & North Africa "
"6373","QA","Qatar",1991,3.894,485129,14189.0430898477,"Middle East & North Africa "
"6374","QA","Qatar",1992,3.796,489606,15616.952746601,"Middle East & North Africa "
"6375","QA","Qatar",1993,3.715,491996,14546.0398997054,"Middle East & North Africa "
"6376","QA","Qatar",1994,3.648,495106,14894.6903602291,"Middle East & North Africa "
"6377","QA","Qatar",1995,3.59,501154,16238.345394598,"Middle East & North Africa "
"6378","QA","Qatar",1996,3.534,512476,17677.589032332,"Middle East & North Africa "
"6379","QA","Qatar",1997,3.477,529491,21337.0988399648,"Middle East & North Africa "
"6380","QA","Qatar",1998,3.411,550367,18633.9201612841,"Middle East & North Africa "
"6381","QA","Qatar",1999,3.334,572155,21660.444304365,"Middle East & North Africa "
"6382","QA","Qatar",2000,3.241,593693,29914.264776666,"Middle East & North Africa "
"6383","QA","Qatar",2001,3.127,611808,28666.6095131252,"Middle East & North Africa "
"6384","QA","Qatar",2002,2.996,629745,30748.5342570036,"Middle East & North Africa "
"6385","QA","Qatar",2003,2.853,660238,35644.4047912289,"Middle East & North Africa "
"6386","QA","Qatar",2004,2.703,720383,43970.0462287405,"Middle East & North Africa "
"6387","QA","Qatar",2005,2.555,821159,52413.8548681819,"Middle East & North Africa "
"6388","QA","Qatar",2006,2.418,967602,62522.2989960735,"Middle East & North Africa "
"6389","QA","Qatar",2007,2.299,1152459,69023.692582077,"Middle East & North Africa "
"6390","QA","Qatar",2008,2.203,1359114,84628.4983488729,"Middle East & North Africa "
"6391","QA","Qatar",2009,2.133,1564082,62390.2798390215,"Middle East & North Africa "
"6392","QA","Qatar",2010,2.085,1749713,71510.1557462573,"Middle East & North Africa "
"6393","QA","Qatar",2011,2.055,1910902,89735.6818712772,"Middle East & North Africa "
"6394","RO","Romania",1987,2.313,22949430,1658.75863411788,"Europe & Central Asia "
"6395","RO","Romania",1988,2.306,23057662,1753.19279230437,"Europe & Central Asia "
"6396","RO","Romania",1989,2.2,23161458,1789.64463759891,"Europe & Central Asia "
"6397","RO","Romania",1990,1.84,23201835,1650.69297837547,"Europe & Central Asia "
"6398","RO","Romania",1991,1.57,23001155,1254.14827051448,"Europe & Central Asia "
"6399","RO","Romania",1992,1.52,22794284,1100.72787619938,"Europe & Central Asia "
"6400","RO","Romania",1993,1.44,22763280,1158.05639379047,"Europe & Central Asia "
"6401","RO","Romania",1994,1.41,22730211,1323.02440317349,"Europe & Central Asia "
"6402","RO","Romania",1995,1.343,22684270,1563.94962760206,"Europe & Central Asia "
"6403","RO","Romania",1996,1.3,22619004,1562.12350001173,"Europe & Central Asia "
"6404","RO","Romania",1997,1.32,22553978,1564.50841984717,"Europe & Central Asia "
"6405","RO","Romania",1998,1.32,22507344,1871.18898032897,"Europe & Central Asia "
"6406","RO","Romania",1999,1.3,22472040,1583.84984553518,"Europe & Central Asia "
"6407","RO","Romania",2000,1.31,22442971,1650.96842103453,"Europe & Central Asia "
"6408","RO","Romania",2001,1.27,22131970,1815.50698438429,"Europe & Central Asia "
"6409","RO","Romania",2002,1.25,21803129,2101.74098746731,"Europe & Central Asia "
"6410","RO","Romania",2003,1.27,21742013,2736.97498250291,"Europe & Central Asia "
"6411","RO","Romania",2004,1.29,21684890,3481.20005967751,"Europe & Central Asia "
"6412","RO","Romania",2005,1.32,21634371,4572.04845345248,"Europe & Central Asia "
"6413","RO","Romania",2006,1.32,21587666,5681.09163666699,"Europe & Central Asia "
"6414","RO","Romania",2007,1.3,21546873,7856.47606035894,"Europe & Central Asia "
"6415","RO","Romania",2008,1.35,21513622,9497.94626370935,"Europe & Central Asia "
"6416","RO","Romania",2009,1.38,21480401,7650.96138985186,"Europe & Central Asia "
"6417","RO","Romania",2010,1.33,21438001,7686.92252349106,"Europe & Central Asia "
"6418","RO","Romania",2011,1.25,21384832,8539.26122102066,"Europe & Central Asia "
"6419","RS","Serbia",1997,1.6,7649630.75190691,2795.03054055245,"Europe & Central Asia "
"6420","RS","Serbia",2000,1.48,7516346,809.27507943043,"Europe & Central Asia "
"6421","RS","Serbia",2001,1.58,7503433,1518.03429424025,"Europe & Central Asia "
"6422","RS","Serbia",2002,1.57,7500031,2013.66740016537,"Europe & Central Asia "
"6423","RS","Serbia",2003,1.59,7480591,2613.53440778152,"Europe & Central Asia "
"6424","RS","Serbia",2004,1.57,7463157,3168.8807075071,"Europe & Central Asia "
"6425","RS","Serbia",2005,1.45,7440769,3391.37107643007,"Europe & Central Asia "
"6426","RS","Serbia",2006,1.43,7411569,3942.63098496915,"Europe & Central Asia "
"6427","RS","Serbia",2007,1.38,7381579,5276.93242115831,"Europe & Central Asia "
"6428","RS","Serbia",2008,1.4,7350221,6497.84276766031,"Europe & Central Asia "
"6429","RS","Serbia",2009,1.44,7320807,5497.95669798708,"Europe & Central Asia "
"6430","RS","Serbia",2010,1.4,7291436,5073.07494484382,"Europe & Central Asia "
"6431","RS","Serbia",2011,1.36,7258745,5964.09519769607,"Europe & Central Asia "
"6432","RU","Russian Federation",1989,2.01,147721000,3428.76196551346,"Europe & Central Asia "
"6433","RU","Russian Federation",1990,1.89,148292000,3485.11220224671,"Europe & Central Asia "
"6434","RU","Russian Federation",1991,1.732,148624000,3427.31751874726,"Europe & Central Asia "
"6435","RU","Russian Federation",1992,1.552,148689000,3095.08715994977,"Europe & Central Asia "
"6436","RU","Russian Federation",1993,1.385,148520000,2929.30328232381,"Europe & Central Asia "
"6437","RU","Russian Federation",1994,1.4,148336000,2663.45698843851,"Europe & Central Asia "
"6438","RU","Russian Federation",1995,1.34,148141000,2669.94612332623,"Europe & Central Asia "
"6439","RU","Russian Federation",1996,1.277,147739000,2651.44201818809,"Europe & Central Asia "
"6440","RU","Russian Federation",1997,1.23,147304000,2748.91743700115,"Europe & Central Asia "
"6441","RU","Russian Federation",1998,1.24,146899000,1844.4857824085,"Europe & Central Asia "
"6442","RU","Russian Federation",1999,1.17,146309000,1338.98644422805,"Europe & Central Asia "
"6443","RU","Russian Federation",2000,1.21,146303000,1775.14129079602,"Europe & Central Asia "
"6444","RU","Russian Federation",2001,1.25,145949580.335128,2100.74378614929,"Europe & Central Asia "
"6445","RU","Russian Federation",2002,1.3,145299690.295609,2375.16293387448,"Europe & Central Asia "
"6446","RU","Russian Federation",2003,1.31,144599446.748596,2976.13704899831,"Europe & Central Asia "
"6447","RU","Russian Federation",2004,1.33,143849574.208616,4108.57448827636,"Europe & Central Asia "
"6448","RU","Russian Federation",2005,1.29,143150000,5337.06532420943,"Europe & Central Asia "
"6449","RU","Russian Federation",2006,1.3,142500000,6946.88099844691,"Europe & Central Asia "
"6450","RU","Russian Federation",2007,1.41,142100000,9146.41636048193,"Europe & Central Asia "
"6451","RU","Russian Federation",2008,1.49,141950000,11700.221117478,"Europe & Central Asia "
"6452","RU","Russian Federation",2009,1.54,141910000,8615.65875713801,"Europe & Central Asia "
"6453","RU","Russian Federation",2010,1.54,142389000,10709.5024325634,"Europe & Central Asia "
"6454","RU","Russian Federation",2011,1.54,142960000,13284.0391250123,"Europe & Central Asia "
"6455","RW","Rwanda",1960,8.187,2933424,40.5669358261881,"Sub-Saharan Africa "
"6456","RW","Rwanda",1961,8.194,2996091,40.7197296350478,"Sub-Saharan Africa "
"6457","RW","Rwanda",1962,8.197,3050596,40.9756020807082,"Sub-Saharan Africa "
"6458","RW","Rwanda",1963,8.198,3102968,41.2508282805366,"Sub-Saharan Africa "
"6459","RW","Rwanda",1964,8.198,3161719,41.116871869385,"Sub-Saharan Africa "
"6460","RW","Rwanda",1965,8.198,3232937,46.0262540435523,"Sub-Saharan Africa "
"6461","RW","Rwanda",1966,8.198,3319077,37.5181722832531,"Sub-Saharan Africa "
"6462","RW","Rwanda",1967,8.201,3418313,46.6780011308385,"Sub-Saharan Africa "
"6463","RW","Rwanda",1968,8.207,3527260,48.8197689119033,"Sub-Saharan Africa "
"6464","RW","Rwanda",1969,8.217,3640591,51.8322539688474,"Sub-Saharan Africa "
